CustomerID,CheckInDate,CheckOutDate,Duration
C4606,2023-06-25,2023-06-29,4
C4216,2020-05-13,2020-05-19,6
C1130,2022-07-24,2022-07-29,5
C1664,2021-07-10,2021-07-12,2
C136,2023-08-22,2023-08-29,7
C4352,2021-05-29,2021-06-03,5
C4258,2021-10-10,2021-10-17,7
C4446,2024-07-07,2024-07-11,4
C4496,2024-09-23,2024-09-27,4
C2527,2023-12-07,2023-12-11,4
C4114,2025-06-27,2025-07-02,5
C3076,2021-06-04,2021-06-10,6
C801,2024-07-27,2024-08-02,6
C4996,2022-09-25,2022-09-26,1
C4178,2020-01-15,2020-01-21,6
C2669,2023-05-04,2023-05-10,6
C3399,2021-10-03,2021-10-09,6
C3029,2021-01-31,2021-02-07,7
C4380,2025-01-03,2025-01-04,1
C890,2021-01-01,2021-01-04,3
C3116,2023-05-05,2023-05-09,4
C793,2025-11-01,2025-11-07,6
C2628,2023-01-12,2023-01-18,6
C4103,2025-04-29,2025-05-04,5
C3658,2021-09-21,2021-09-27,6
C4775,2020-09-29,2020-10-06,7
C1085,2023-06-11,2023-06-15,4
C2130,2025-10-25,2025-10-30,5
C2234,2023-05-16,2023-05-20,4
C1746,2021-03-25,2021-03-30,5
C1535,2020-02-21,2020-02-26,5
C1650,2025-09-15,2025-09-16,1
C1752,2023-12-30,2024-01-06,7
C365,2023-01-15,2023-01-18,3
C3421,2020-03-21,2020-03-26,5
C1104,2025-07-24,2025-07-25,1
C4078,2020-02-19,2020-02-25,6
C1888,2021-12-31,2022-01-01,1
C4171,2024-06-07,2024-06-08,1
C2511,2024-04-21,2024-04-25,4
C1831,2025-07-12,2025-07-15,3
C1256,2021-10-30,2021-10-31,1
C2404,2022-10-21,2022-10-24,3
C3754,2024-05-02,2024-05-05,3
C4013,2022-08-10,2022-08-12,2
C1110,2020-03-01,2020-03-07,6
C3166,2024-06-12,2024-06-13,1
C4023,2024-03-22,2024-03-25,3
C4100,2020-11-28,2020-12-03,5
C260,2023-04-29,2023-05-01,2
C2622,2020-11-21,2020-11-25,4
C588,2021-04-28,2021-05-04,6
C4720,2024-02-16,2024-02-20,4
C1841,2025-09-18,2025-09-22,4
C3063,2020-06-06,2020-06-10,4
C2161,2024-01-16,2024-01-23,7
C3711,2025-10-09,2025-10-16,7
C1564,2022-08-04,2022-08-10,6
C1846,2023-06-27,2023-06-30,3
C1007,2024-05-29,2024-05-30,1
C748,2020-12-07,2020-12-13,6
C5084,2024-11-20,2024-11-26,6
C2406,2023-02-05,2023-02-06,1
C1768,2024-07-01,2024-07-02,1
C4394,2022-01-06,2022-01-12,6
C249,2022-03-25,2022-03-28,3
C3262,2021-03-25,2021-03-30,5
C2604,2025-06-10,2025-06-16,6
C3713,2021-11-06,2021-11-09,3
C2446,2021-12-14,2021-12-18,4
C2539,2024-02-04,2024-02-06,2
C2165,2021-08-21,2021-08-27,6
C4196,2025-10-31,2025-11-04,4
C730,2025-10-27,2025-11-01,5
C3705,2020-03-18,2020-03-21,3
C3565,2020-04-13,2020-04-20,7
C2624,2023-09-12,2023-09-17,5
C3334,2022-12-25,2022-12-28,3
C2855,2022-11-22,2022-11-26,4
C1144,2021-10-27,2021-10-31,4
C1535,2020-07-31,2020-08-04,4
C583,2021-03-19,2021-03-26,7
C740,2025-02-12,2025-02-17,5
C4331,2024-11-13,2024-11-15,2
C4108,2024-04-01,2024-04-04,3
C4489,2020-10-11,2020-10-13,2
C227,2022-04-12,2022-04-18,6
C2349,2022-07-21,2022-07-27,6
C5016,2024-04-04,2024-04-10,6
C2768,2023-04-23,2023-04-28,5
C1046,2022-03-07,2022-03-13,6
C2427,2020-07-09,2020-07-11,2
C4264,2020-08-27,2020-08-31,4
C5048,2025-07-09,2025-07-12,3
C4629,2022-06-07,2022-06-14,7
C1911,2021-11-19,2021-11-25,6
C4072,2024-05-26,2024-05-31,5
C250,2021-04-28,2021-05-05,7
C3958,2025-05-24,2025-05-29,5
C3080,2020-08-15,2020-08-20,5
C611,2020-10-28,2020-11-04,7
C3976,2024-01-18,2024-01-23,5
C602,2025-09-28,2025-09-29,1
C2249,2020-10-13,2020-10-19,6
C4698,2023-04-23,2023-04-24,1
C2975,2021-08-09,2021-08-16,7
C2432,2023-08-03,2023-08-09,6
C3794,2022-01-09,2022-01-12,3
C648,2022-03-03,2022-03-08,5
C1046,2022-04-02,2022-04-09,7
C2445,2020-07-02,2020-07-08,6
C1182,2023-02-12,2023-02-14,2
C3920,2021-11-04,2021-11-11,7
C4042,2021-12-27,2022-01-03,7
C611,2025-05-18,2025-05-20,2
C3306,2023-08-01,2023-08-02,1
C4405,2025-04-10,2025-04-15,5
C1368,2021-03-15,2021-03-20,5
C4046,2024-10-30,2024-11-04,5
C3191,2025-07-10,2025-07-14,4
C4807,2021-04-02,2021-04-07,5
C2595,2022-02-24,2022-02-28,4
C2763,2023-10-01,2023-10-07,6
C3982,2021-07-18,2021-07-25,7
C1303,2023-03-17,2023-03-23,6
C322,2022-08-26,2022-08-27,1
C3531,2020-03-07,2020-03-11,4
C2273,2020-10-27,2020-10-28,1
C3254,2023-07-27,2023-08-03,7
C4665,2020-11-05,2020-11-06,1
C2879,2020-03-21,2020-03-27,6
C933,2020-09-07,2020-09-08,1
C4300,2020-10-08,2020-10-09,1
C1964,2022-11-08,2022-11-10,2
C1804,2024-04-01,2024-04-02,1
C4409,2020-08-16,2020-08-21,5
C1306,2020-01-04,2020-01-09,5
C2930,2022-02-24,2022-03-01,5
C4758,2024-10-23,2024-10-25,2
C1455,2022-07-28,2022-08-02,5
C3367,2020-12-02,2020-12-05,3
C2751,2020-12-31,2021-01-04,4
C1912,2025-09-27,2025-09-30,3
C1594,2024-07-16,2024-07-23,7
C4614,2021-05-07,2021-05-12,5
C3083,2023-06-24,2023-06-26,2
C3226,2020-09-11,2020-09-15,4
C1443,2024-02-24,2024-03-01,6
C791,2024-08-18,2024-08-21,3
C2012,2024-06-23,2024-06-25,2
C3519,2022-04-20,2022-04-23,3
C1441,2023-09-10,2023-09-14,4
C4841,2021-03-03,2021-03-07,4
C4800,2020-09-22,2020-09-29,7
C4678,2025-11-10,2025-11-12,2
C131,2021-01-05,2021-01-06,1
C3246,2020-07-29,2020-08-02,4
C1057,2024-07-13,2024-07-20,7
C4363,2024-06-27,2024-07-03,6
C2260,2021-02-11,2021-02-12,1
C1661,2021-10-07,2021-10-14,7
C3996,2020-03-04,2020-03-05,1
C5000,2020-09-05,2020-09-06,1
C677,2024-06-27,2024-06-30,3
C4975,2024-07-16,2024-07-21,5
C349,2025-10-24,2025-10-26,2
C875,2021-09-28,2021-10-05,7
C2540,2024-09-22,2024-09-29,7
C2474,2020-07-22,2020-07-23,1
C5062,2022-05-16,2022-05-19,3
C3189,2025-10-03,2025-10-08,5
C3212,2023-12-09,2023-12-10,1
C2011,2025-07-08,2025-07-09,1
C3926,2021-09-15,2021-09-18,3
C4089,2023-05-15,2023-05-20,5
C4973,2025-10-29,2025-11-05,7
C3589,2021-09-06,2021-09-12,6
C2015,2021-02-25,2021-03-04,7
C4185,2021-05-14,2021-05-19,5
C4843,2023-02-25,2023-02-27,2
C1662,2024-11-07,2024-11-09,2
C4416,2021-11-08,2021-11-13,5
C4668,2023-03-23,2023-03-28,5
C1897,2022-03-31,2022-04-06,6
C2303,2021-08-23,2021-08-30,7
C659,2021-06-17,2021-06-24,7
C900,2025-01-07,2025-01-14,7
C4017,2020-10-19,2020-10-24,5
C3159,2023-05-18,2023-05-20,2
C4912,2022-07-05,2022-07-07,2
C3605,2022-11-17,2022-11-18,1
C4469,2022-02-06,2022-02-12,6
C1772,2021-01-27,2021-02-03,7
C1780,2020-08-27,2020-08-31,4
C1691,2022-07-25,2022-07-31,6
C2402,2020-06-02,2020-06-07,5
C3274,2024-05-01,2024-05-03,2
C1381,2023-03-07,2023-03-11,4
C3114,2021-04-09,2021-04-11,2
C683,2023-07-15,2023-07-17,2
C3207,2025-09-01,2025-09-06,5
C274,2021-05-24,2021-05-26,2
C462,2023-01-26,2023-01-29,3
C142,2025-10-18,2025-10-19,1
C1836,2022-09-30,2022-10-03,3
C3085,2023-08-15,2023-08-20,5
C4179,2022-05-17,2022-05-21,4
C2631,2025-09-04,2025-09-06,2
C594,2023-12-12,2023-12-14,2
C142,2022-07-23,2022-07-29,6
C1964,2020-12-03,2020-12-08,5
C421,2020-05-25,2020-05-27,2
C3270,2025-03-25,2025-04-01,7
C1254,2021-05-05,2021-05-07,2
C2299,2023-09-03,2023-09-09,6
C4652,2022-07-22,2022-07-29,7
C1333,2022-03-06,2022-03-09,3
C2438,2024-08-02,2024-08-07,5
C1699,2022-10-26,2022-11-02,7
C3037,2020-08-08,2020-08-12,4
C3802,2022-04-09,2022-04-16,7
C2499,2020-01-16,2020-01-22,6
C1433,2025-03-10,2025-03-15,5
C3228,2023-05-30,2023-06-03,4
C3445,2024-02-05,2024-02-06,1
C4823,2022-07-29,2022-07-31,2
C2857,2020-07-15,2020-07-21,6
C1607,2023-05-03,2023-05-07,4
C2618,2021-08-02,2021-08-04,2
C4646,2022-06-05,2022-06-11,6
C4435,2022-12-09,2022-12-10,1
C599,2024-01-09,2024-01-14,5
C1404,2024-09-25,2024-09-30,5
C1298,2025-09-26,2025-09-30,4
C5016,2024-12-22,2024-12-25,3
C3040,2024-07-04,2024-07-11,7
C3326,2024-04-11,2024-04-14,3
C4558,2021-10-10,2021-10-11,1
C4530,2023-07-06,2023-07-11,5
C560,2024-04-04,2024-04-11,7
C593,2023-09-19,2023-09-22,3
C3971,2022-02-23,2022-02-27,4
C1128,2025-01-17,2025-01-19,2
C1897,2020-06-11,2020-06-18,7
C4534,2020-09-21,2020-09-22,1
C1712,2023-09-10,2023-09-12,2
C1767,2020-10-15,2020-10-22,7
C2466,2023-04-21,2023-04-28,7
C3260,2024-07-19,2024-07-25,6
C1594,2022-01-18,2022-01-20,2
C1474,2020-05-14,2020-05-15,1
C3716,2022-04-30,2022-05-02,2
C3132,2020-02-10,2020-02-17,7
C4188,2023-05-21,2023-05-22,1
C4093,2023-02-08,2023-02-12,4
C3600,2021-09-13,2021-09-17,4
C4370,2022-04-01,2022-04-08,7
C1585,2022-04-10,2022-04-12,2
C4345,2021-11-24,2021-11-27,3
C1563,2022-01-15,2022-01-18,3
C4148,2022-01-10,2022-01-17,7
C4526,2022-03-25,2022-03-28,3
C178,2021-03-09,2021-03-11,2
C1085,2023-02-11,2023-02-13,2
C1071,2024-09-02,2024-09-09,7
C472,2022-02-09,2022-02-10,1
C3612,2020-09-19,2020-09-20,1
C4647,2023-09-05,2023-09-06,1
C1785,2025-07-13,2025-07-19,6
C3098,2024-04-18,2024-04-19,1
C2358,2022-12-13,2022-12-17,4
C1670,2025-10-24,2025-10-25,1
C2355,2023-07-23,2023-07-25,2
C539,2023-05-01,2023-05-07,6
C3624,2025-07-22,2025-07-27,5
C3913,2020-06-04,2020-06-08,4
C1023,2025-04-30,2025-05-04,4
C3828,2021-01-10,2021-01-12,2
C3278,2023-02-28,2023-03-04,4
C1853,2025-01-09,2025-01-12,3
C4791,2025-09-25,2025-10-02,7
C232,2024-07-16,2024-07-21,5
C894,2024-09-14,2024-09-18,4
C4543,2023-03-03,2023-03-10,7
C4960,2024-01-25,2024-01-30,5
C3822,2021-06-30,2021-07-06,6
C2548,2021-09-12,2021-09-18,6
C407,2022-07-28,2022-08-02,5
C4203,2025-09-30,2025-10-06,6
C4545,2020-04-29,2020-05-02,3
C581,2023-01-12,2023-01-15,3
C2300,2025-09-07,2025-09-13,6
C3919,2022-12-09,2022-12-16,7
C2964,2023-01-24,2023-01-30,6
C1339,2021-04-18,2021-04-21,3
C217,2021-03-06,2021-03-08,2
C4769,2024-05-22,2024-05-27,5
C3911,2023-02-03,2023-02-10,7
C2589,2022-01-02,2022-01-03,1
C832,2021-05-28,2021-06-02,5
C2306,2025-07-06,2025-07-10,4
C3996,2021-12-10,2021-12-15,5
C2963,2023-07-29,2023-08-01,3
C2682,2020-06-06,2020-06-12,6
C2891,2025-08-12,2025-08-14,2
C2225,2025-07-19,2025-07-24,5
C1094,2023-01-18,2023-01-22,4
C1933,2023-07-12,2023-07-18,6
C1701,2024-05-24,2024-05-31,7
C1711,2024-07-10,2024-07-11,1
C2166,2023-04-29,2023-04-30,1
C2346,2022-03-09,2022-03-12,3
C1474,2022-11-20,2022-11-26,6
C4188,2023-09-20,2023-09-27,7
C3765,2020-02-08,2020-02-15,7
C3024,2025-07-22,2025-07-25,3
C2762,2021-01-14,2021-01-20,6
C755,2022-12-01,2022-12-07,6
C3720,2024-04-22,2024-04-28,6
C4773,2025-10-07,2025-10-12,5
C819,2024-10-12,2024-10-15,3
C3338,2020-05-28,2020-05-30,2
C4375,2021-12-11,2021-12-13,2
C3052,2025-09-10,2025-09-14,4
C5027,2020-07-26,2020-08-01,6
C3281,2025-06-03,2025-06-07,4
C385,2024-07-24,2024-07-28,4
C3862,2022-11-25,2022-11-27,2
C4878,2023-09-09,2023-09-12,3
C808,2022-02-27,2022-03-01,2
C3140,2020-05-18,2020-05-25,7
C3747,2024-12-29,2025-01-05,7
C3012,2023-08-25,2023-08-30,5
C3703,2021-10-13,2021-10-14,1
C5007,2020-07-09,2020-07-15,6
C516,2021-01-22,2021-01-24,2
C342,2024-12-02,2024-12-06,4
C2284,2020-01-15,2020-01-20,5
C4860,2021-03-28,2021-04-04,7
C295,2025-10-19,2025-10-22,3
C4646,2025-04-24,2025-04-27,3
C2463,2021-11-13,2021-11-18,5
C3478,2024-03-08,2024-03-11,3
C3532,2024-05-23,2024-05-26,3
C3033,2020-07-19,2020-07-22,3
C3030,2020-01-11,2020-01-13,2
C3756,2025-03-19,2025-03-24,5
C3782,2021-01-21,2021-01-23,2
C4291,2021-02-14,2021-02-21,7
C1024,2022-02-27,2022-03-05,6
C3238,2023-10-19,2023-10-26,7
C1333,2024-03-19,2024-03-26,7
C2922,2023-10-31,2023-11-05,5
C1869,2023-07-15,2023-07-22,7
C2839,2020-05-09,2020-05-16,7
C4984,2023-01-17,2023-01-24,7
C2949,2025-07-09,2025-07-12,3
C1210,2022-09-06,2022-09-09,3
C1682,2020-04-11,2020-04-18,7
C777,2023-06-30,2023-07-05,5
C4697,2025-05-29,2025-05-31,2
C4066,2021-04-25,2021-04-29,4
C3706,2024-02-10,2024-02-12,2
C2484,2022-05-22,2022-05-25,3
C5031,2020-01-21,2020-01-22,1
C1785,2021-07-30,2021-08-04,5
C683,2024-07-08,2024-07-14,6
C401,2023-11-06,2023-11-08,2
C4340,2022-02-27,2022-03-05,6
C4659,2022-01-30,2022-02-02,3
C2147,2022-08-17,2022-08-23,6
C3778,2020-10-09,2020-10-15,6
C4909,2020-08-01,2020-08-08,7
C4907,2022-01-02,2022-01-05,3
C1776,2022-08-27,2022-08-30,3
C2886,2021-11-19,2021-11-23,4
C1424,2020-01-11,2020-01-13,2
C4940,2020-01-29,2020-02-01,3
C3549,2023-09-27,2023-10-03,6
C3079,2020-08-24,2020-08-29,5
C4460,2024-08-31,2024-09-04,4
C4265,2025-03-24,2025-03-26,2
C2891,2025-10-30,2025-10-31,1
C4869,2022-02-16,2022-02-20,4
C152,2023-06-01,2023-06-08,7
C4744,2022-02-17,2022-02-20,3
C1010,2021-04-04,2021-04-07,3
C1413,2022-07-14,2022-07-18,4
C1762,2025-05-11,2025-05-17,6
C2794,2023-09-27,2023-09-28,1
C1757,2023-08-27,2023-08-30,3
C1444,2024-11-15,2024-11-19,4
C1748,2023-03-19,2023-03-23,4
C2086,2025-10-19,2025-10-20,1
C2865,2021-03-15,2021-03-17,2
C125,2022-08-21,2022-08-23,2
C843,2023-07-10,2023-07-13,3
C3336,2025-10-26,2025-10-29,3
C1809,2023-09-15,2023-09-22,7
C402,2022-06-27,2022-07-01,4
C2670,2025-06-22,2025-06-25,3
C1773,2023-06-01,2023-06-05,4
C4416,2021-08-28,2021-09-04,7
C1398,2021-04-11,2021-04-12,1
C4581,2020-07-22,2020-07-25,3
C4053,2021-08-25,2021-08-26,1
C3254,2020-05-04,2020-05-05,1
C2363,2022-08-27,2022-08-30,3
C1864,2022-05-03,2022-05-04,1
C4601,2025-04-17,2025-04-22,5
C927,2022-06-25,2022-06-27,2
C3995,2024-01-04,2024-01-06,2
C1260,2025-07-11,2025-07-15,4
C2413,2023-02-23,2023-02-25,2
C3022,2022-09-07,2022-09-08,1
C4576,2023-06-23,2023-06-27,4
C2381,2024-12-13,2024-12-20,7
C3399,2024-11-22,2024-11-24,2
C1208,2020-08-11,2020-08-14,3
C4846,2025-04-18,2025-04-22,4
C2422,2020-11-12,2020-11-14,2
C3326,2025-07-09,2025-07-16,7
C1831,2023-09-20,2023-09-23,3
C1507,2025-06-21,2025-06-27,6
C3242,2024-05-15,2024-05-18,3
C516,2021-01-24,2021-01-29,5
C4367,2025-01-03,2025-01-09,6
C904,2023-05-11,2023-05-13,2
C3079,2025-04-06,2025-04-08,2
C3582,2023-06-03,2023-06-07,4
C1576,2022-12-05,2022-12-12,7
C1634,2023-07-20,2023-07-23,3
C4234,2021-06-14,2021-06-17,3
C105,2024-10-05,2024-10-08,3
C1523,2023-09-18,2023-09-22,4
C4186,2021-11-23,2021-11-28,5
C744,2020-03-10,2020-03-16,6
C3577,2023-10-31,2023-11-05,5
C3719,2025-05-04,2025-05-05,1
C4544,2020-08-01,2020-08-06,5
C2727,2020-11-13,2020-11-16,3
C3353,2024-12-11,2024-12-15,4
C3501,2020-06-21,2020-06-27,6
C4343,2021-01-14,2021-01-15,1
C2636,2024-01-08,2024-01-11,3
C1470,2020-01-24,2020-01-27,3
C3573,2020-08-22,2020-08-29,7
C888,2023-07-18,2023-07-20,2
C3960,2025-01-16,2025-01-19,3
C848,2023-02-18,2023-02-19,1
C4557,2024-09-13,2024-09-15,2
C1326,2025-06-04,2025-06-11,7
C2854,2024-11-07,2024-11-09,2
C3850,2025-10-12,2025-10-14,2
C1350,2020-10-21,2020-10-26,5
C1628,2022-05-11,2022-05-14,3
C2023,2021-02-14,2021-02-15,1
C184,2022-03-29,2022-04-03,5
C565,2022-02-10,2022-02-13,3
C4048,2025-03-16,2025-03-18,2
C353,2022-08-16,2022-08-23,7
C2830,2020-05-29,2020-06-02,4
C1132,2022-04-06,2022-04-09,3
C104,2021-08-06,2021-08-13,7
C1571,2021-10-26,2021-10-28,2
C925,2020-01-04,2020-01-08,4
C2222,2023-07-28,2023-08-04,7
C114,2025-10-13,2025-10-20,7
C4186,2021-03-26,2021-04-02,7
C2092,2020-06-22,2020-06-26,4
C1906,2024-03-10,2024-03-12,2
C3059,2023-07-06,2023-07-07,1
C3159,2023-07-19,2023-07-24,5
C3331,2020-11-10,2020-11-16,6
C3108,2022-04-18,2022-04-22,4
C3165,2025-08-14,2025-08-21,7
C2994,2021-12-17,2021-12-18,1
C2150,2025-07-29,2025-08-05,7
C1221,2025-02-05,2025-02-06,1
C2252,2023-04-10,2023-04-11,1
C1795,2023-10-01,2023-10-03,2
C500,2023-07-25,2023-07-29,4
C4930,2025-05-16,2025-05-17,1
C1070,2023-03-02,2023-03-05,3
C764,2020-11-07,2020-11-09,2
C943,2023-03-23,2023-03-25,2
C4607,2022-06-25,2022-06-26,1
C3736,2025-02-04,2025-02-10,6
C4898,2020-06-20,2020-06-25,5
C723,2022-11-04,2022-11-10,6
C810,2021-11-09,2021-11-16,7
C3217,2025-04-05,2025-04-08,3
C2774,2024-02-28,2024-03-01,2
C1541,2021-02-05,2021-02-07,2
C3615,2023-10-03,2023-10-07,4
C3006,2025-05-29,2025-05-30,1
C388,2020-03-21,2020-03-23,2
C3741,2024-02-14,2024-02-19,5
C191,2020-01-04,2020-01-08,4
C207,2022-07-16,2022-07-23,7
C2995,2022-11-23,2022-11-26,3
C405,2025-11-07,2025-11-13,6
C3757,2021-08-18,2021-08-25,7
C1377,2021-12-26,2022-01-02,7
C1599,2022-10-07,2022-10-14,7
C3982,2025-04-20,2025-04-25,5
C3639,2023-05-18,2023-05-25,7
C538,2024-01-13,2024-01-19,6
C2217,2020-08-05,2020-08-10,5
C1249,2021-04-02,2021-04-08,6
C1003,2023-04-08,2023-04-10,2
C5025,2022-01-03,2022-01-06,3
C4464,2023-11-01,2023-11-05,4
C1589,2025-02-25,2025-02-28,3
C3598,2024-09-29,2024-09-30,1
C1379,2020-03-08,2020-03-09,1
C1218,2025-03-25,2025-03-29,4
C1243,2025-10-16,2025-10-20,4
C2670,2024-10-02,2024-10-09,7
C656,2023-12-26,2023-12-30,4
C2642,2020-03-31,2020-04-06,6
C4800,2020-01-20,2020-01-22,2
C1525,2021-02-19,2021-02-25,6
C3881,2023-12-12,2023-12-14,2
C1063,2022-09-30,2022-10-06,6
C5009,2023-06-08,2023-06-12,4
C2112,2020-08-05,2020-08-09,4
C2826,2022-12-16,2022-12-19,3
C4726,2025-09-04,2025-09-07,3
C2006,2023-05-09,2023-05-13,4
C766,2023-03-24,2023-03-27,3
C3873,2022-08-10,2022-08-13,3
C2312,2021-12-23,2021-12-29,6
C1159,2025-02-26,2025-03-03,5
C3727,2023-05-08,2023-05-14,6
C2880,2021-07-23,2021-07-26,3
C1196,2022-12-24,2022-12-28,4
C777,2024-12-01,2024-12-05,4
C451,2020-09-08,2020-09-12,4
C145,2021-05-26,2021-05-27,1
C2186,2025-06-25,2025-07-02,7
C2627,2020-10-18,2020-10-20,2
C1327,2025-05-05,2025-05-07,2
C760,2023-11-20,2023-11-26,6
C2800,2025-01-27,2025-02-02,6
C1344,2020-05-25,2020-06-01,7
C2012,2023-04-01,2023-04-06,5
C3194,2021-11-06,2021-11-12,6
C2928,2024-11-06,2024-11-10,4
C3020,2021-03-20,2021-03-25,5
C4129,2024-01-13,2024-01-16,3
C5006,2023-01-09,2023-01-16,7
C4071,2020-07-11,2020-07-13,2
C901,2021-05-12,2021-05-19,7
C2091,2022-09-19,2022-09-20,1
C2469,2020-03-19,2020-03-23,4
C3843,2025-03-24,2025-03-28,4
C2329,2023-09-26,2023-10-03,7
C2350,2022-01-03,2022-01-07,4
C1413,2025-05-17,2025-05-22,5
C3176,2025-06-30,2025-07-04,4
C2540,2025-03-31,2025-04-07,7
C876,2023-05-31,2023-06-05,5
C904,2021-09-11,2021-09-16,5
C4446,2021-01-03,2021-01-09,6
C3530,2022-11-05,2022-11-11,6
C541,2024-06-21,2024-06-25,4
C3814,2022-08-04,2022-08-11,7
C3857,2025-01-04,2025-01-07,3
C3081,2025-09-02,2025-09-09,7
C4374,2023-09-11,2023-09-13,2
C4295,2023-01-30,2023-01-31,1
C3799,2021-03-21,2021-03-26,5
C1363,2025-10-24,2025-10-28,4
C1821,2022-08-02,2022-08-08,6
C2111,2025-03-12,2025-03-13,1
C2360,2025-09-19,2025-09-22,3
C1230,2022-12-13,2022-12-17,4
C422,2021-01-20,2021-01-25,5
C317,2022-11-04,2022-11-07,3
C3029,2021-10-08,2021-10-10,2
C2944,2024-06-17,2024-06-20,3
C4957,2023-09-13,2023-09-19,6
C3332,2023-03-25,2023-03-27,2
C5014,2020-04-04,2020-04-07,3
C3632,2020-10-16,2020-10-18,2
C2027,2021-01-22,2021-01-24,2
C3656,2020-08-19,2020-08-22,3
C858,2020-08-16,2020-08-23,7
C4849,2021-08-22,2021-08-28,6
C2981,2022-05-26,2022-05-29,3
C3444,2024-12-18,2024-12-24,6
C4358,2022-08-24,2022-08-25,1
C715,2022-01-03,2022-01-09,6
C3970,2025-02-15,2025-02-20,5
C4130,2020-05-26,2020-06-02,7
C1942,2023-11-01,2023-11-04,3
C1009,2023-06-15,2023-06-17,2
C4602,2023-07-24,2023-07-25,1
C3962,2025-05-28,2025-06-02,5
C416,2021-09-04,2021-09-07,3
C896,2021-10-10,2021-10-17,7
C4061,2023-10-02,2023-10-03,1
C3026,2023-02-27,2023-03-05,6
C4274,2024-01-04,2024-01-10,6
C3772,2022-01-07,2022-01-08,1
C4529,2020-05-30,2020-06-04,5
C4916,2025-05-12,2025-05-14,2
C3070,2022-09-06,2022-09-09,3
C283,2025-10-22,2025-10-23,1
C2131,2023-02-28,2023-03-02,2
C413,2023-01-05,2023-01-11,6
C3959,2021-05-02,2021-05-08,6
C328,2021-10-18,2021-10-25,7
C185,2025-07-31,2025-08-04,4
C3741,2024-09-05,2024-09-06,1
C717,2021-04-08,2021-04-15,7
C1286,2022-05-16,2022-05-20,4
C2097,2020-10-16,2020-10-19,3
C3605,2020-12-02,2020-12-06,4
C3472,2023-04-04,2023-04-05,1
C4669,2022-10-06,2022-10-11,5
C2530,2025-05-22,2025-05-24,2
C115,2025-04-11,2025-04-15,4
C644,2021-12-09,2021-12-15,6
C3531,2023-03-19,2023-03-21,2
C2290,2020-07-07,2020-07-08,1
C3084,2022-01-07,2022-01-12,5
C775,2023-06-11,2023-06-18,7
C4436,2024-02-04,2024-02-10,6
C4264,2024-05-05,2024-05-09,4
C3487,2023-06-02,2023-06-03,1
C551,2025-01-25,2025-01-29,4
C2041,2021-04-06,2021-04-10,4
C3163,2022-06-14,2022-06-18,4
C368,2021-05-30,2021-06-02,3
C4014,2023-07-22,2023-07-24,2
C1655,2021-08-22,2021-08-24,2
C4505,2025-11-11,2025-11-17,6
C1654,2021-01-13,2021-01-14,1
C4946,2023-07-11,2023-07-18,7
C1878,2022-11-03,2022-11-05,2
C1301,2023-08-13,2023-08-15,2
C2601,2025-01-27,2025-02-01,5
C4424,2021-11-01,2021-11-08,7
C2948,2021-09-09,2021-09-16,7
C1792,2022-10-25,2022-10-31,6
C665,2020-07-21,2020-07-24,3
C1950,2020-08-20,2020-08-25,5
C1670,2025-08-10,2025-08-11,1
C1602,2024-03-18,2024-03-20,2
C4070,2021-12-03,2021-12-10,7
C3625,2024-08-01,2024-08-06,5
C4071,2024-10-22,2024-10-23,1
C3793,2021-01-27,2021-01-28,1
C2721,2024-07-12,2024-07-17,5
C930,2020-10-18,2020-10-20,2
C570,2022-01-07,2022-01-13,6
C1118,2022-05-26,2022-05-29,3
C548,2022-08-13,2022-08-14,1
C1649,2021-08-20,2021-08-24,4
C3516,2022-03-29,2022-04-04,6
C177,2020-11-25,2020-11-29,4
C1188,2023-04-26,2023-04-27,1
C4371,2021-09-10,2021-09-13,3
C4122,2025-10-16,2025-10-17,1
C3897,2025-08-25,2025-08-26,1
C1791,2024-08-23,2024-08-24,1
C421,2023-02-16,2023-02-21,5
C3242,2025-08-12,2025-08-16,4
C220,2020-05-20,2020-05-27,7
C1635,2024-08-12,2024-08-13,1
C842,2025-03-09,2025-03-10,1
C3501,2022-01-08,2022-01-10,2
C3413,2021-02-21,2021-02-22,1
C559,2024-05-08,2024-05-14,6
C326,2024-10-05,2024-10-07,2
C2200,2022-09-05,2022-09-12,7
C2158,2022-10-10,2022-10-11,1
C161,2021-10-31,2021-11-01,1
C938,2022-05-15,2022-05-21,6
C3373,2021-01-27,2021-01-30,3
C1513,2022-01-06,2022-01-10,4
C649,2021-02-16,2021-02-21,5
C730,2025-04-04,2025-04-05,1
C3074,2022-12-18,2022-12-24,6
C4950,2020-11-25,2020-12-02,7
C2562,2020-03-07,2020-03-11,4
C2000,2025-10-09,2025-10-14,5
C3664,2022-12-31,2023-01-01,1
C3386,2022-08-04,2022-08-10,6
C4083,2024-04-11,2024-04-12,1
C1152,2024-12-31,2025-01-01,1
C2985,2020-11-28,2020-11-30,2
C2638,2021-10-09,2021-10-12,3
C4939,2025-03-09,2025-03-13,4
C4942,2022-04-11,2022-04-15,4
C4412,2020-08-16,2020-08-18,2
C2844,2023-05-27,2023-06-01,5
C4928,2021-10-26,2021-10-30,4
C1101,2024-05-23,2024-05-28,5
C4353,2025-02-22,2025-02-28,6
C4122,2022-11-06,2022-11-13,7
C2560,2021-01-31,2021-02-03,3
