BookingID,CustomerID,RoomTypeID,BranchID,CheckInDate,CheckOutDate,Duration,Revenue,BookingStatus,CancellationReason,LeadTime,PaymentMethod,DiscountApplied,BookingChannel,Purpose,Stay_Type
BK27593,C995,RT2,B5,2023-08-13,2023-08-18,5,20000,Cancelled,Weather,59,Credit Card,5,Call Center,Holiday,Long Stay
BK28716,C1945,RT1,B1,2023-08-13,2023-08-14,1,2500,Checked-in,,58,Credit Card,15,Mobile App,Business,Short Stay
BK11826,C4073,RT4,B3,2023-08-14,2023-08-19,5,27500,Checked-in,,48,UPI,20,Travel Agent,Vacation,Iong Stay
BK13141,C3602,RT3,B3,2023-08-14,2023-08-16,2,15000,No-show,,28,Cash,20,Website,Vacation,Iong Stay
BK19021,C1091,RT2,B2,2023-08-14,2023-08-21,7,28000,No-show,,47,Credit Card,5,Website,,Other
BK20885,C2541,RT2,B3,2023-08-14,2023-08-17,3,12000,Cancelled,Other,31,UPI,20,Call Center,Conference,Medium Stay
BK22507,C1220,RT1,B2,2023-08-14,2023-08-16,2,5000,Checked-in,,55,UPI,20,Call Center,,Other
BK23262,C157,RT1,B5,2023-08-14,2023-08-17,3,7500,Checked-in,,28,Credit Card,0,Call Center,,Other
BK23737,C5035,RT3,B3,2023-08-14,2023-08-20,6,45000,No-show,,44,Credit Card,20,Website,Holiday,Long Stay
BK23802,C1406,RT4,B2,2023-08-14,2023-08-17,3,16500,Checked-in,,44,Credit Card,5,Call Center,Holiday,Long Stay
BK25161,C3453,RT4,B4,2023-08-14,2023-08-19,5,27500,Cancelled,Price,34,Corporate Account,20,Call Center,Holiday,Long Stay
BK25634,C4084,RT2,B3,2023-08-14,2023-08-18,4,16000,Cancelled,Change of plans,28,Cash,5,Website,Vacation,Iong Stay
BK25992,C1315,RT1,B2,2023-08-14,2023-08-15,1,2500,Checked-in,,27,UPI,10,Website,Conference,Medium Stay
BK27440,C1316,RT1,B4,2023-08-14,2023-08-17,3,7500,No-show,,29,UPI,5,Travel Agent,,Other
BK7390,C4088,RT2,B4,2023-08-15,2023-08-16,1,4000,Cancelled,Other,28,Cash,5,Website,Holiday,Long Stay
BK11162,C719,RT1,B1,2023-08-15,2023-08-20,5,12500,Cancelled,Other,43,UPI,15,Website,Business,Short Stay
BK13714,C4564,RT1,B5,2023-08-15,2023-08-18,3,7500,Cancelled,Weather,8,UPI,5,Call Center,,Other
BK15415,C3085,RT2,B1,2023-08-15,2023-08-20,5,20000,No-show,,34,Cash,10,Travel Agent,Holiday,Long Stay
BK20253,C3443,RT3,B5,2023-08-15,2023-08-20,5,37500,Cancelled,Weather,7,Corporate Account,20,Website,Vacation,Iong Stay
BK25114,C1895,RT2,B5,2023-08-15,2023-08-16,1,4000,Checked-in,,51,Cash,15,Website,Vacation,Iong Stay
BK25937,C3213,RT2,B2,2023-08-15,2023-08-17,2,8000,No-show,,9,Cash,5,Website,Holiday,Long Stay
BK26597,C4118,RT3,B4,2023-08-15,2023-08-17,2,15000,Cancelled,Other,34,Corporate Account,15,Call Center,Conference,Medium Stay
BK27365,C5049,RT3,B4,2023-08-15,2023-08-20,5,37500,No-show,,28,Credit Card,5,Mobile App,,Other
BK1342,C4960,RT2,B5,2023-08-16,2023-08-21,5,20000,Cancelled,Other,42,Corporate Account,5,Mobile App,,Other
BK2030,C3702,RT2,B4,2023-08-16,2023-08-21,5,20000,No-show,,34,Cash,0,Mobile App,Business,Short Stay
BK2047,C1067,RT4,B3,2023-08-16,2023-08-22,6,33000,No-show,,29,UPI,10,Travel Agent,,Other
BK3008,C2989,RT3,B3,2023-08-16,2023-08-18,2,15000,Checked-in,,36,Corporate Account,20,Call Center,Business,Short Stay
BK12888,C154,RT4,B5,2023-08-16,2023-08-17,1,5500,Checked-in,,33,Credit Card,20,Call Center,Business,Short Stay
BK14125,C1582,RT3,B2,2023-08-16,2023-08-19,3,22500,Checked-in,,38,Cash,10,Website,Conference,Medium Stay
BK15103,C3908,RT4,B5,2023-08-16,2023-08-17,1,5500,Checked-in,,6,Corporate Account,10,Website,,Other
BK17293,C735,RT2,B2,2023-08-16,2023-08-23,7,28000,No-show,,29,Cash,15,Mobile App,Holiday,Long Stay
BK17956,C4095,RT3,B3,2023-08-16,2023-08-18,2,15000,Cancelled,Change of plans,52,Cash,15,Mobile App,Holiday,Long Stay
BK19553,C2086,RT3,B5,2023-08-16,2023-08-23,7,52500,Checked-in,,29,Cash,15,Mobile App,Conference,Medium Stay
BK21362,C2953,RT3,B2,2023-08-16,2023-08-22,6,45000,No-show,,20,UPI,0,Travel Agent,,Other
BK23657,C1651,RT2,B5,2023-08-16,2023-08-22,6,24000,No-show,,5,UPI,20,Travel Agent,Conference,Medium Stay
BK24345,C3797,RT2,B4,2023-08-16,2023-08-18,2,8000,Checked-in,,5,Credit Card,10,Website,,Other
BK25004,C3135,RT3,B3,2023-08-16,2023-08-22,6,45000,No-show,,15,UPI,0,Website,,Other
BK1511,C4097,RT2,B4,2023-08-17,2023-08-20,3,12000,Checked-in,,6,Corporate Account,5,Call Center,Conference,Medium Stay
BK1912,C624,RT3,B4,2023-08-17,2023-08-19,2,15000,Checked-in,,18,UPI,0,Website,Holiday,Long Stay
BK7365,C4834,RT1,B3,2023-08-17,2023-08-22,5,12500,No-show,,56,Credit Card,15,Call Center,Conference,Medium Stay
BK8743,C4029,RT1,B3,2023-08-17,2023-08-22,5,12500,Cancelled,Change of plans,4,UPI,0,Travel Agent,Business,Short Stay
BK13397,C5014,RT2,B5,2023-08-17,2023-08-21,4,16000,Cancelled,Change of plans,49,Corporate Account,15,Travel Agent,Business,Short Stay
BK16115,C4559,RT2,B2,2023-08-17,2023-08-20,3,12000,Checked-in,,1,Corporate Account,20,Website,,Other
BK22473,C4542,RT4,B5,2023-08-17,2023-08-19,2,11000,No-show,,49,UPI,20,Call Center,,Other
BK25864,C4395,RT1,B1,2023-08-17,2023-08-22,5,12500,Checked-in,,48,UPI,20,Website,Business,Short Stay
BK2577,C2027,RT4,B3,2023-08-18,2023-08-21,3,16500,Checked-in,,16,Corporate Account,15,Travel Agent,Holiday,Long Stay
BK5809,C2540,RT1,B3,2023-08-18,2023-08-23,5,12500,Cancelled,Change of plans,26,UPI,15,Travel Agent,Holiday,Long Stay
BK7278,C4067,RT2,B2,2023-08-18,2023-08-22,4,16000,Cancelled,Price,13,Cash,15,Mobile App,Conference,Medium Stay
BK7767,C4534,RT2,B4,2023-08-18,2023-08-24,6,24000,Cancelled,Price,22,Corporate Account,10,Website,,Other
BK8837,C1492,RT4,B5,2023-08-18,2023-08-23,5,27500,No-show,,6,Cash,15,Travel Agent,Vacation,Iong Stay
BK13164,C3178,RT3,B5,2023-08-18,2023-08-23,5,37500,Checked-in,,55,Cash,10,Website,Business,Short Stay
BK13923,C1219,RT1,B4,2023-08-18,2023-08-20,2,5000,Cancelled,Change of plans,3,UPI,5,Website,Business,Short Stay
BK15069,C1630,RT3,B4,2023-08-18,2023-08-20,2,15000,No-show,,23,Cash,20,Travel Agent,Business,Short Stay
BK15969,C3913,RT2,B4,2023-08-18,2023-08-25,7,28000,Checked-in,,40,UPI,15,Website,Conference,Medium Stay
BK16883,C725,RT1,B1,2023-08-18,2023-08-25,7,17500,Checked-in,,40,Corporate Account,10,Website,Business,Short Stay
BK17655,C3404,RT3,B1,2023-08-18,2023-08-24,6,45000,Cancelled,Price,46,Corporate Account,5,Website,Business,Short Stay
BK18009,C4050,RT1,B3,2023-08-18,2023-08-20,2,5000,No-show,,43,Corporate Account,5,Call Center,Vacation,Iong Stay
BK19831,C2690,RT4,B1,2023-08-18,2023-08-25,7,38500,No-show,,1,Credit Card,5,Website,Holiday,Long Stay
BK24970,C3514,RT2,B3,2023-08-18,2023-08-20,2,8000,Checked-in,,34,UPI,5,Travel Agent,Holiday,Long Stay
BK25048,C4094,RT3,B1,2023-08-18,2023-08-19,1,7500,No-show,,51,Corporate Account,0,Call Center,,Other
BK25893,C1564,RT4,B1,2023-08-18,2023-08-25,7,38500,Checked-in,,20,Credit Card,10,Call Center,Conference,Medium Stay
BK28786,C2049,RT6,B4,2023-08-18,2023-08-22,4,10000,Checked-in,,5,Credit Card,0,Travel Agent,,Other
BK1994,C4057,RT2,B5,2023-08-19,2023-08-20,1,4000,Checked-in,,11,Cash,0,Mobile App,Vacation,Iong Stay
BK4024,C1839,RT4,B5,2023-08-19,2023-08-26,7,38500,No-show,,35,Cash,0,Travel Agent,Conference,Medium Stay
BK4027,C2615,RT4,B5,2023-08-19,2023-08-24,5,27500,No-show,,20,Credit Card,5,Travel Agent,Conference,Medium Stay
BK5331,C5080,RT4,B4,2023-08-19,2023-08-24,5,27500,Checked-in,,2,Credit Card,10,Travel Agent,Holiday,Long Stay
BK7900,C3994,RT4,B4,2023-08-19,2023-08-23,4,22000,Cancelled,Other,39,UPI,5,Call Center,,Other
BK11258,C2501,RT2,B3,2023-08-19,2023-08-21,2,8000,No-show,,0,Cash,0,Website,Conference,Medium Stay
BK11681,C4646,RT3,B2,2023-08-19,2023-08-20,1,7500,Checked-in,,34,Cash,20,Call Center,Holiday,Long Stay
BK19157,C2424,RT3,B2,2023-08-19,2023-08-23,4,30000,No-show,,10,Cash,5,Call Center,Vacation,Iong Stay
BK19165,C3738,RT4,B5,2023-08-19,2023-08-25,6,33000,Checked-in,,23,Cash,0,Website,Vacation,Iong Stay
BK19168,C3677,RT4,B2,2023-08-19,2023-08-26,7,38500,Cancelled,Weather,26,Cash,0,Website,Holiday,Long Stay
BK19708,C1403,RT4,B3,2023-08-19,2023-08-24,5,27500,Cancelled,Price,29,Corporate Account,15,Mobile App,,Other
BK20978,C2616,RT4,B4,2023-08-19,2023-08-23,4,22000,No-show,,59,UPI,5,Call Center,,Other
BK21495,C1856,RT3,B3,2023-08-19,2023-08-21,2,15000,Checked-in,,31,UPI,10,Call Center,,Other
BK21929,C3170,RT3,B3,2023-08-19,2023-08-25,6,45000,Cancelled,Price,7,Corporate Account,5,Website,,Other
BK22069,C3706,RT4,B4,2023-08-19,2023-08-21,2,11000,Cancelled,Price,36,Corporate Account,0,Call Center,Vacation,Iong Stay
BK24855,C1366,RT2,B2,2023-08-19,2023-08-25,6,24000,Checked-in,,29,Cash,15,Call Center,,Other
BK25096,C1071,RT2,B2,2023-08-19,2023-08-20,1,4000,Checked-in,,33,Credit Card,5,Mobile App,Business,Short Stay
BK25802,C3612,RT4,B2,2023-08-19,2023-08-20,1,5500,No-show,,58,Cash,20,Website,Holiday,Long Stay
BK26548,C3742,RT1,B1,2023-08-19,2023-08-22,3,7500,Checked-in,,24,UPI,15,Travel Agent,Business,Short Stay
BK1217,C121,RT4,B5,2023-08-20,2023-08-24,4,22000,Cancelled,Change of plans,48,Corporate Account,5,Mobile App,Vacation,Iong Stay
BK4922,C1474,RT1,B4,2023-08-20,2023-08-25,5,12500,No-show,,36,Credit Card,5,Call Center,Business,Short Stay
BK4999,C2627,RT4,B3,2023-08-20,2023-08-26,6,33000,Cancelled,Other,6,Credit Card,10,Mobile App,,Other
BK5002,C685,RT3,B4,2023-08-20,2023-08-24,4,30000,Checked-in,,58,UPI,15,Mobile App,Holiday,Long Stay
BK9032,C4525,RT4,B1,2023-08-20,2023-08-26,6,33000,Checked-in,,44,Cash,10,Call Center,Conference,Medium Stay
BK9695,C3504,RT3,B2,2023-08-20,2023-08-25,5,37500,Checked-in,,50,Cash,0,Website,Conference,Medium Stay
BK19475,C5036,RT4,B1,2023-08-20,2023-08-26,6,33000,Checked-in,,58,Corporate Account,0,Call Center,Holiday,Long Stay
BK20302,C1409,RT2,B5,2023-08-20,2023-08-25,5,20000,Checked-in,,50,Cash,0,Website,Business,Short Stay
BK20327,C1736,RT1,B3,2023-08-20,2023-08-25,5,12500,Cancelled,Price,38,Cash,20,Call Center,Conference,Medium Stay
BK21209,C1059,RT4,B4,2023-08-20,2023-08-23,3,16500,No-show,,56,UPI,0,Call Center,Business,Short Stay
BK24977,C3770,RT2,B4,2023-08-20,2023-08-23,3,12000,Checked-in,,27,Credit Card,10,Call Center,Conference,Medium Stay
BK25027,C806,RT3,B3,2023-08-20,2023-08-26,6,45000,Cancelled,Weather,35,Credit Card,10,Website,Business,Short Stay
BK28808,C402,RT2,B1,2023-08-20,2023-08-23,3,12000,No-show,,29,Credit Card,5,Call Center,Holiday,Long Stay
BK3167,C1104,RT1,B5,2023-08-21,2023-08-26,5,12500,No-show,,31,Cash,5,Call Center,,Other
BK4514,C2491,RT3,B1,2023-08-21,2023-08-28,7,52500,Checked-in,,52,Corporate Account,0,Mobile App,Business,Short Stay
BK4634,C3409,RT2,B1,2023-08-21,2023-08-25,4,16000,Cancelled,Other,46,Cash,15,Call Center,,Other
BK7510,C479,RT2,B5,2023-08-21,2023-08-27,6,24000,Checked-in,,12,UPI,10,Travel Agent,Business,Short Stay
BK8238,C1210,RT2,B1,2023-08-21,2023-08-25,4,16000,Cancelled,Change of plans,7,UPI,15,Website,Holiday,Long Stay
BK8740,C3565,RT4,B2,2023-08-21,2023-08-23,2,11000,Cancelled,Change of plans,34,Credit Card,20,Travel Agent,Holiday,Long Stay
BK8964,C4776,RT3,B5,2023-08-21,2023-08-22,1,7500,Cancelled,Weather,17,Corporate Account,0,Travel Agent,,Other
BK10798,C2169,RT2,B3,2023-08-21,2023-08-23,2,8000,Cancelled,Weather,18,Cash,5,Website,Vacation,Iong Stay
BK14704,C4409,RT3,B2,2023-08-21,2023-08-23,2,15000,No-show,,51,UPI,10,Website,Conference,Medium Stay
BK14927,C4055,RT4,B2,2023-08-21,2023-08-23,2,11000,No-show,,24,Corporate Account,10,Travel Agent,Conference,Medium Stay
BK17903,C3273,RT3,B2,2023-08-21,2023-08-25,4,30000,No-show,,28,UPI,5,Call Center,Vacation,Iong Stay
BK3441,C2854,RT4,B1,2023-08-22,2023-08-23,1,5500,Cancelled,Change of plans,10,Cash,20,Mobile App,Vacation,Iong Stay
BK14078,C2771,RT3,B4,2023-08-22,2023-08-24,2,15000,Checked-in,,47,Cash,0,Website,,Other
BK15214,C136,RT1,B2,2023-08-22,2023-08-29,7,17500,Cancelled,Change of plans,33,UPI,5,Call Center,Business,Short Stay
BK22430,C4591,RT2,B2,2023-08-22,2023-08-23,1,4000,Checked-in,,12,UPI,0,Mobile App,Conference,Medium Stay
BK23137,C4253,RT1,B1,2023-08-22,2023-08-24,2,5000,Checked-in,,51,Credit Card,5,Website,Business,Short Stay
BK23183,C824,RT1,B5,2023-08-22,2023-08-27,5,12500,Cancelled,Change of plans,24,Credit Card,15,Travel Agent,,Other
BK24123,C4012,RT3,B2,2023-08-22,2023-08-29,7,52500,Checked-in,,29,Cash,0,Mobile App,,Other
BK24126,C1189,RT3,B1,2023-08-22,2023-08-27,5,37500,No-show,,45,Credit Card,20,Website,Business,Short Stay
BK25324,C4911,RT4,B1,2023-08-22,2023-08-26,4,22000,Checked-in,,37,Credit Card,10,Mobile App,Holiday,Long Stay
BK27506,C3239,RT2,B4,2023-08-22,2023-08-28,6,24000,Checked-in,,59,Cash,20,Website,Holiday,Long Stay
BK28253,C1695,RT4,B5,2023-08-22,2023-08-28,6,33000,No-show,,2,UPI,10,Mobile App,,Other
BK6839,C1200,RT4,B1,2023-08-23,2023-08-30,7,38500,Cancelled,Price,37,UPI,10,Website,,Other
BK9067,C3708,RT4,B5,2023-08-23,2023-08-30,7,38500,Cancelled,Weather,0,UPI,5,Call Center,Business,Short Stay
BK20092,C4959,RT2,B1,2023-08-23,2023-08-25,2,8000,No-show,,13,Cash,0,Travel Agent,,Other
BK26287,C2937,RT3,B2,2023-08-23,2023-08-26,3,22500,Cancelled,Other,12,Cash,5,Mobile App,Conference,Medium Stay
BK1186,C730,RT2,B1,2023-08-24,2023-08-25,1,4000,No-show,,6,UPI,0,Website,,Other
BK1944,C1151,RT1,B4,2023-08-24,2023-08-29,5,12500,Checked-in,,25,Cash,5,Travel Agent,Business,Short Stay
BK6086,C1812,RT3,B5,2023-08-24,2023-08-27,3,22500,Cancelled,Weather,23,UPI,15,Website,Holiday,Long Stay
BK6919,C1342,RT1,B2,2023-08-24,2023-08-31,7,17500,Checked-in,,7,Credit Card,5,Website,Vacation,Iong Stay
BK13227,C4996,RT1,B3,2023-08-24,2023-08-30,6,15000,Checked-in,,26,Credit Card,20,Call Center,,Other
BK25872,C154,RT4,B5,2023-08-24,2023-08-30,6,33000,No-show,,22,Corporate Account,15,Mobile App,Conference,Medium Stay
BK26731,C207,RT2,B2,2023-08-24,2023-08-31,7,28000,Checked-in,,23,Credit Card,5,Website,Conference,Medium Stay
BK3280,C2657,RT1,B2,2023-08-25,2023-08-27,2,5000,Cancelled,Price,5,Credit Card,5,Travel Agent,Vacation,Iong Stay
BK4031,C1994,RT4,B3,2023-08-25,2023-08-31,6,33000,No-show,,9,Credit Card,15,Mobile App,Business,Short Stay
BK4135,C2756,RT1,B3,2023-08-25,2023-09-01,7,17500,Cancelled,Other,16,Corporate Account,20,Website,Holiday,Long Stay
BK5681,C3977,RT4,B3,2023-08-25,2023-08-30,5,27500,No-show,,2,Cash,0,Website,Conference,Medium Stay
BK6799,C3259,RT4,B5,2023-08-25,2023-08-30,5,27500,Checked-in,,23,Cash,5,Travel Agent,,Other
BK7182,C4064,RT3,B5,2023-08-25,2023-08-30,5,37500,Cancelled,Change of plans,33,Credit Card,5,Mobile App,,Other
BK8582,C3431,RT1,B3,2023-08-25,2023-08-27,2,5000,Checked-in,,57,Corporate Account,5,Mobile App,Business,Short Stay
BK15542,C3012,RT2,B1,2023-08-25,2023-08-30,5,20000,Checked-in,,25,Cash,10,Website,Vacation,Iong Stay
BK17408,C4777,RT2,B5,2023-08-25,2023-08-27,2,8000,Checked-in,,55,UPI,20,Travel Agent,Vacation,Iong Stay
BK21883,C1562,RT4,B5,2023-08-25,2023-08-28,3,16500,Cancelled,Price,54,Corporate Account,10,Website,Business,Short Stay
BK22019,C145,RT1,B3,2023-08-25,2023-08-27,2,5000,Cancelled,Price,50,Cash,5,Travel Agent,,Other
BK23810,C4796,RT4,B4,2023-08-25,2023-08-26,1,5500,No-show,,30,UPI,20,Mobile App,Business,Short Stay
BK1813,C3319,RT2,B3,2023-08-26,2023-08-31,5,20000,Cancelled,Other,31,Corporate Account,20,Mobile App,Holiday,Long Stay
BK5158,C2049,RT2,B2,2023-08-26,2023-08-30,4,16000,No-show,,58,Credit Card,5,Travel Agent,,Other
BK6110,C2724,RT4,B3,2023-08-26,2023-08-28,2,11000,Checked-in,,48,UPI,20,Travel Agent,Vacation,Iong Stay
BK7393,C3530,RT4,B4,2023-08-26,2023-08-28,2,11000,No-show,,31,Cash,5,Mobile App,,Other
BK9245,C1991,RT2,B5,2023-08-26,2023-09-01,6,24000,No-show,,56,Credit Card,5,Website,Holiday,Long Stay
BK11900,C2713,RT2,B4,2023-08-26,2023-08-27,1,4000,Cancelled,Weather,51,Corporate Account,5,Website,Holiday,Long Stay
BK13171,C1556,RT1,B2,2023-08-26,2023-09-02,7,17500,No-show,,4,Cash,20,Mobile App,Vacation,Iong Stay
BK16856,C3089,RT2,B5,2023-08-26,2023-08-28,2,8000,Cancelled,Other,49,Cash,10,Travel Agent,,Other
BK20499,C3776,RT1,B4,2023-08-26,2023-08-29,3,7500,Checked-in,,1,Cash,15,Website,Vacation,Iong Stay
BK20762,C1226,RT4,B5,2023-08-26,2023-08-27,1,5500,Cancelled,Other,35,Corporate Account,0,Mobile App,Holiday,Long Stay
BK21352,C2633,RT2,B4,2023-08-26,2023-08-28,2,8000,Cancelled,Weather,6,Cash,15,Call Center,Conference,Medium Stay
BK22190,C3444,RT1,B5,2023-08-26,2023-08-30,4,10000,No-show,,38,Cash,0,Website,Holiday,Long Stay
BK24055,C1220,RT3,B3,2023-08-26,2023-08-28,2,15000,Cancelled,Change of plans,29,Cash,0,Call Center,Business,Short Stay
BK24238,C2016,RT1,B3,2023-08-26,2023-08-27,1,2500,Cancelled,Price,23,Credit Card,20,Mobile App,Vacation,Iong Stay
BK24767,C555,RT4,B3,2023-08-26,2023-09-02,7,38500,Cancelled,Change of plans,55,Corporate Account,20,Call Center,Vacation,Iong Stay
BK26177,C2452,RT4,B1,2023-08-26,2023-08-29,3,16500,Checked-in,,43,UPI,10,Mobile App,Conference,Medium Stay
BK26541,C4651,RT2,B4,2023-08-26,2023-08-31,5,20000,Cancelled,Change of plans,34,UPI,5,Website,,Other
BK1151,C2471,RT3,B1,2023-08-27,2023-08-28,1,7500,Checked-in,,22,Cash,10,Travel Agent,Vacation,Iong Stay
BK3059,C2890,RT2,B3,2023-08-27,2023-08-29,2,8000,Cancelled,Change of plans,49,Cash,20,Website,Conference,Medium Stay
BK6892,C5044,RT3,B4,2023-08-27,2023-09-03,7,52500,Checked-in,,34,Corporate Account,0,Call Center,Business,Short Stay
BK6934,C533,RT1,B2,2023-08-27,2023-09-03,7,17500,Checked-in,,23,UPI,5,Website,Conference,Medium Stay
BK7676,C2671,RT1,B3,2023-08-27,2023-09-02,6,15000,Cancelled,Weather,60,UPI,20,Travel Agent,Conference,Medium Stay
BK15600,C1757,RT4,B5,2023-08-27,2023-08-30,3,16500,No-show,,27,Cash,0,Mobile App,Holiday,Long Stay
BK17053,C1101,RT2,B1,2023-08-27,2023-08-28,1,4000,No-show,,4,Corporate Account,15,Website,Conference,Medium Stay
BK20435,C415,RT1,B4,2023-08-27,2023-08-29,2,5000,Cancelled,Change of plans,14,UPI,15,Call Center,Business,Short Stay
BK23875,C4875,RT4,B5,2023-08-27,2023-08-30,3,16500,No-show,,15,Cash,20,Travel Agent,Vacation,Iong Stay
BK24295,C2920,RT1,B1,2023-08-27,2023-08-31,4,10000,No-show,,27,Cash,0,Website,Holiday,Long Stay
BK24983,C1306,RT1,B4,2023-08-27,2023-08-28,1,2500,No-show,,11,Credit Card,15,Mobile App,Business,Short Stay
BK28536,C2444,RT4,B4,2023-08-27,2023-08-31,4,22000,Checked-in,,27,Cash,20,Call Center,Vacation,Iong Stay
BK1224,C1180,RT6,B3,2023-08-28,2023-08-29,1,7500,No-show,,30,Corporate Account,0,Call Center,Business,Short Stay
BK1438,C3032,RT4,B2,2023-08-28,2023-09-01,4,22000,No-show,,32,Cash,15,Website,Holiday,Long Stay
BK2364,C3151,RT4,B5,2023-08-28,2023-08-31,3,16500,No-show,,3,Cash,15,Website,,Other
BK3344,C1741,RT1,B1,2023-08-28,2023-09-03,6,15000,No-show,,13,Credit Card,10,Call Center,,Other
BK11614,C1819,RT4,B5,2023-08-28,2023-09-01,4,22000,No-show,,31,Corporate Account,15,Call Center,Holiday,Long Stay
BK11830,C1995,RT1,B3,2023-08-28,2023-08-30,2,5000,Cancelled,Change of plans,10,Credit Card,20,Call Center,,Other
BK12395,C4779,RT2,B5,2023-08-28,2023-08-31,3,12000,No-show,,28,UPI,20,Travel Agent,Business,Short Stay
BK13048,C3656,RT2,B2,2023-08-28,2023-08-31,3,12000,Checked-in,,37,Corporate Account,15,Mobile App,,Other
BK20551,C1642,RT3,B3,2023-08-28,2023-09-01,4,30000,No-show,,49,Cash,5,Travel Agent,Holiday,Long Stay
BK22682,C3413,RT2,B1,2023-08-28,2023-09-01,4,16000,No-show,,31,Credit Card,5,Mobile App,Holiday,Long Stay
BK23346,C1263,RT4,B5,2023-08-28,2023-09-02,5,27500,Checked-in,,39,Cash,0,Travel Agent,Conference,Medium Stay
BK23575,C4565,RT3,B1,2023-08-28,2023-09-04,7,52500,Checked-in,,28,Credit Card,0,Mobile App,,Other
BK26795,C4835,RT2,B1,2023-08-28,2023-08-31,3,12000,Checked-in,,32,UPI,5,Mobile App,,Other
BK28110,C1052,RT2,B2,2023-08-28,2023-08-30,2,8000,No-show,,18,Credit Card,10,Website,Holiday,Long Stay
BK28395,C3562,RT3,B1,2023-08-28,2023-08-31,3,22500,Checked-in,,32,UPI,5,Travel Agent,Conference,Medium Stay
BK1578,C1888,RT4,B1,2023-08-29,2023-09-03,5,27500,Checked-in,,52,Credit Card,5,Website,Vacation,Iong Stay
BK11226,C1287,RT3,B4,2023-08-29,2023-09-04,6,45000,No-show,,47,Credit Card,5,Mobile App,Vacation,Iong Stay
BK13153,C1429,RT4,B2,2023-08-29,2023-09-04,6,33000,No-show,,50,UPI,15,Call Center,Conference,Medium Stay
BK14167,C4867,RT4,B3,2023-08-29,2023-08-31,2,11000,Checked-in,,34,UPI,15,Website,Conference,Medium Stay
BK14532,C2004,RT2,B5,2023-08-29,2023-09-02,4,16000,No-show,,32,UPI,10,Call Center,Vacation,Iong Stay
BK21344,C1160,RT1,B2,2023-08-29,2023-09-05,7,17500,Cancelled,Other,19,UPI,0,Travel Agent,Holiday,Long Stay
BK23524,C4613,RT4,B4,2023-08-29,2023-09-02,4,22000,No-show,,12,Credit Card,5,Travel Agent,Holiday,Long Stay
BK23814,C2744,RT1,B1,2023-08-29,2023-09-05,7,17500,No-show,,45,Credit Card,0,Call Center,Conference,Medium Stay
BK24149,C1991,RT3,B1,2023-08-29,2023-09-05,7,52500,Cancelled,Weather,10,Corporate Account,15,Call Center,Business,Short Stay
BK28331,C3094,RT3,B5,2023-08-29,2023-09-03,5,37500,Checked-in,,37,Corporate Account,5,Mobile App,Business,Short Stay
BK4563,C3160,RT2,B3,2023-08-30,2023-09-03,4,16000,Cancelled,Other,24,Credit Card,0,Call Center,Holiday,Long Stay
BK5750,C4767,RT1,B3,2023-08-30,2023-09-05,6,15000,Cancelled,Price,1,Cash,20,Call Center,Conference,Medium Stay
BK7477,C3275,RT1,B4,2023-08-30,2023-09-01,2,5000,Checked-in,,27,Corporate Account,20,Website,Conference,Medium Stay
BK13600,C3061,RT4,B1,2023-08-30,2023-08-31,1,5500,No-show,,27,UPI,15,Website,,Other
BK16859,C5068,RT3,B1,2023-08-30,2023-09-02,3,22500,Cancelled,Other,11,UPI,5,Website,Holiday,Long Stay
BK18170,C538,RT2,B4,2023-08-30,2023-08-31,1,4000,Cancelled,Price,14,Corporate Account,5,Mobile App,Holiday,Long Stay
BK18704,C3343,RT4,B5,2023-08-30,2023-09-02,3,16500,Checked-in,,60,Credit Card,10,Travel Agent,Conference,Medium Stay
BK18788,C3333,RT1,B4,2023-08-30,2023-08-31,1,2500,No-show,,8,Credit Card,20,Travel Agent,Business,Short Stay
BK19030,C3595,RT3,B4,2023-08-30,2023-09-02,3,22500,Cancelled,Price,4,Corporate Account,5,Call Center,Vacation,Iong Stay
BK19781,C3950,RT4,B1,2023-08-30,2023-09-02,3,16500,Checked-in,,30,Credit Card,0,Call Center,,Other
BK23007,C3619,RT4,B5,2023-08-30,2023-09-04,5,27500,No-show,,11,Corporate Account,5,Mobile App,Holiday,Long Stay
BK23381,C5029,RT1,B3,2023-08-30,2023-08-31,1,2500,No-show,,10,Credit Card,15,Travel Agent,,Other
BK24455,C1878,RT4,B2,2023-08-30,2023-09-05,6,33000,Checked-in,,27,UPI,5,Call Center,Vacation,Iong Stay
BK28100,C2336,RT2,B3,2023-08-30,2023-09-01,2,8000,Cancelled,Change of plans,34,Corporate Account,15,Call Center,Conference,Medium Stay
BK1885,C4306,RT2,B3,2023-08-31,2023-09-02,2,8000,Cancelled,Price,54,UPI,10,Call Center,Holiday,Long Stay
BK2843,C687,RT3,B1,2023-08-31,2023-09-01,1,7500,Checked-in,,2,Cash,0,Website,,Other
BK6181,C2043,RT2,B5,2023-08-31,2023-09-05,5,20000,Checked-in,,47,Credit Card,10,Mobile App,Holiday,Long Stay
